"","Matem.","Majoru vidusskola","38.42"
"","Angļu v.","Maltas vidusskola","33.28"
"","Krievu v.","Maltas vidusskola","72.05"
"","Latv. val.","Maltas vidusskola","41.96"
"","Vēsture","Maltas vidusskola","63.71"
"","Matem.","Maltas vidusskola","25.84"
"","Latv. v. 9.kl.","Maltas vidusskola","59.53"
"","Angļu v.","Mazsalacas vidusskola","71.62"
"","Krievu v.","Mazsalacas vidusskola","69.87"
"","Latv. val.","Mazsalacas vidusskola","68.37"
"","Matem.","Mazsalacas vidusskola","32.43"
"","Angļu v.","Mālpils novada vidusskola","70.73"
"","Krievu v.","Mālpils novada vidusskola","63.83"
"","Latv. val.","Mālpils novada vidusskola","59.7"
"","Matem.","Mālpils novada vidusskola","33.08"
"","Angļu v.","Mārupes vidusskola","79.74"
"","Bio.","Mārupes vidusskola","64.75"
"","Fiz.","Mārupes vidusskola","37.03"
"","Krievu v.","Mārupes vidusskola","66.3"
"","Latv. val.","Mārupes vidusskola","63.33"
"","Vēsture","Mārupes vidusskola","71.71"
"","Matem.","Mārupes vidusskola","46.26"
"","Angļu v.","Mērsraga vidusskola","47.08"
"","Latv. val.","Mērsraga vidusskola","46.51"
"","Matem.","Mērsraga vidusskola","9.29"
"","Angļu v.","Misas vidusskola","63.39"
"","Bio.","Misas vidusskola","63.33"
"","Latv. val.","Misas vidusskola","59.19"
"","Vēsture","Misas vidusskola","70.03"
"","Matem.","Misas vidusskola","36.77"
"","Angļu v.","Murjāņu sporta ģimnāzija","65.01"
"","Bio.","Murjāņu sporta ģimnāzija","60.33"
"","Fiz.","Murjāņu sporta ģimnāzija","33.33"
"","Krievu v.","Murjāņu sporta ģimnāzija","65.84"
"","Ķīm.","Murjāņu sporta ģimnāzija","46.67"
"","Latv. val.","Murjāņu sporta ģimnāzija","55.66"
"","Vēsture","Murjāņu sporta ģimnāzija","74.19"
"","Matem.","Murjāņu sporta ģimnāzija","31.04"
"","Angļu v.","Naukšēnu novada vidusskola","54.31"
"","Bio.","Naukšēnu novada vidusskola","48"
"","Latv. val.","Naukšēnu novada vidusskola","58.06"
"","Vēsture","Naukšēnu novada vidusskola","49.23"
"","Matem.","Naukšēnu novada vidusskola","26.36"
"","Angļu v.","Nautrēnu vidusskola","62.18"
"","Bio.","Nautrēnu vidusskola","52.5"
"","Fiz.","Nautrēnu vidusskola","51.33"
"","Krievu v.","Nautrēnu vidusskola","50.66"
"","Latv. val.","Nautrēnu vidusskola","51.74"
"","Vēsture","Nautrēnu vidusskola","68.04"
"","Matem.","Nautrēnu vidusskola","42.12"
"","Angļu v.","Neretas Jāņa Jaunsudrabiņa vidusskola","54.85"
"","Bio.","Neretas Jāņa Jaunsudrabiņa vidusskola","73.56"
"","Fiz.","Neretas Jāņa Jaunsudrabiņa vidusskola","16.67"
"","Krievu v.","Neretas Jāņa Jaunsudrabiņa vidusskola","75.38"
"","Ķīm.","Neretas Jāņa Jaunsudrabiņa vidusskola","80.67"
"","Latv. val.","Neretas Jāņa Jaunsudrabiņa vidusskola","53.12"
"","Vēsture","Neretas Jāņa Jaunsudrabiņa vidusskola","53.23"
"","Matem.","Neretas Jāņa Jaunsudrabiņa vidusskola","43.85"
"","Angļu v.","Nīcas vidusskola","66.9"
"","Bio.","Nīcas vidusskola","48.33"
"","Ķīm.","Nīcas vidusskola","29.33"
"","Latv. val.","Nīcas vidusskola","63.33"
"","Matem.","Nīcas vidusskola","29.03"
"","Angļu v.","Nīgrandes pagasta Kalnu vidusskola","57.43"
"","Bio.","Nīgrandes pagasta Kalnu vidusskola","35.67"
"","Krievu v.","Nīgrandes pagasta Kalnu vidusskola","75.28"
"","Latv. val.","Nīgrandes pagasta Kalnu vidusskola","49.25"
"","Matem.","Nīgrandes pagasta Kalnu vidusskola","17.54"
"","Angļu v.","Ogres 1. vidusskola","75.17"
"","Bio.","Ogres 1. vidusskola","58.86"
"","Fiz.","Ogres 1. vidusskola","34"
"","Krievu v.","Ogres 1. vidusskola","67.73"
"","Ķīm.","Ogres 1. vidusskola","68.67"
"","Latv. val.","Ogres 1. vidusskola","65.94"
"","Vēsture","Ogres 1. vidusskola","68.15"
"","Matem.","Ogres 1. vidusskola","44.65"
"","Angļu v.","Ogres Valsts ģimnāzija","73.61"
"","Fiz.","Ogres Valsts ģimnāzija","41.33"
"","Krievu v.","Ogres Valsts ģimnāzija","78.68"
"","Ķīm.","Ogres Valsts ģimnāzija","78.89"
"","Latv. val.","Ogres Valsts ģimnāzija","62.75"
"","Matem.","Ogres Valsts ģimnāzija","45.83"
"","Vācu v.","Ogres Valsts ģimnāzija","83.73"
"","Angļu v.","Olaines 1. vidusskola","74.69"
"","Bio.","Olaines 1. vidusskola","66.22"
"","Fiz.","Olaines 1. vidusskola","48.67"
"","Krievu v.","Olaines 1. vidusskola","80.75"
"","Ķīm.","Olaines 1. vidusskola","48"
"","Latv. val.","Olaines 1. vidusskola","62.87"
"","Vēsture","Olaines 1. vidusskola","54.64"
"","Matem.","Olaines 1. vidusskola","49.53"
"","Angļu v.","Olaines 2. vidusskola","63.85"
"","Bio.","Olaines 2. vidusskola","63"
"","Fiz.","Olaines 2. vidusskola","54.44"
"","Ķīm.","Olaines 2. vidusskola","74"
"","Latv. val.","Olaines 2. vidusskola","46.98"
"","Matem.","Olaines 2. vidusskola","51.68"
"","Latv. v. 9.kl.","Olaines 2. vidusskola","68.16"
"","Angļu v.","Oskara Kalpaka Liepājas 15. vidusskola","64.15"
"","Bio.","Oskara Kalpaka Liepājas 15. vidusskola","47.67"
"","Fiz.","Oskara Kalpaka Liepājas 15. vidusskola","46.44"
"","Krievu v.","Oskara Kalpaka Liepājas 15. vidusskola","61.52"
"","Ķīm.","Oskara Kalpaka Liepājas 15. vidusskola","50.67"
"","Latv. val.","Oskara Kalpaka Liepājas 15. vidusskola","59.14"
"","Vēsture","Oskara Kalpaka Liepājas 15. vidusskola","61.61"
"","Matem.","Oskara Kalpaka Liepājas 15. vidusskola","37.75"
"","Angļu v.","Ozolnieku vidusskola","76.48"
"","Bio.","Ozolnieku vidusskola","50"
"","Krievu v.","Ozolnieku vidusskola","74.35"
"","Ķīm.","Ozolnieku vidusskola","52"
"","Latv. val.","Ozolnieku vidusskola","69.67"
"","Matem.","Ozolnieku vidusskola","34.3"
"","Angļu v.","Pāvilostas vidusskola","60.52"
"","Bio.","Pāvilostas vidusskola","64.67"
"","Krievu v.","Pāvilostas vidusskola","66.2"
"","Latv. val.","Pāvilostas vidusskola","63.92"
"","Matem.","Pāvilostas vidusskola","46.67"
"","Angļu v.","Pilsrundāles vidusskola","81.73"
"","Bio.","Pilsrundāles vidusskola","58.93"
"","Fiz.","Pilsrundāles vidusskola","39.33"
"","Krievu v.","Pilsrundāles vidusskola","69.52"
"","Latv. val.","Pilsrundāles vidusskola","69.74"
"","Vēsture","Pilsrundāles vidusskola","74.6"
"","Matem.","Pilsrundāles vidusskola","54.53"
"","Angļu v.","Piltenes vidusskola","58.98"
"","Latv. val.","Piltenes vidusskola","53.62"
"","Matem.","Piltenes vidusskola","31.48"
"","Angļu v.","Pļaviņu novada ģimnāzija","71.86"
"","Bio.","Pļaviņu novada ģimnāzija","66.67"
"","Krievu v.","Pļaviņu novada ģimnāzija","65.82"
"","Latv. val.","Pļaviņu novada ģimnāzija","48.92"
"","Matem.","Pļaviņu novada ģimnāzija","30.43"
"","Vācu v.","Pļaviņu novada ģimnāzija","60.45"
"","Angļu v.","Preiļu 2. vidusskola","63.2"
"","Krievu v.","Preiļu 2. vidusskola","78.45"
"","Latv. val.","Preiļu 2. vidusskola","45.7"
"","Matem.","Preiļu 2. vidusskola","31.88"
"","Latv. v. 9.kl.","Preiļu 2. vidusskola","65.28"
"","Angļu v.","Preiļu novada Vakara (maiņu) un neklātienes vidusskola","61.72"
"","Krievu v.","Preiļu novada Vakara (maiņu) un neklātienes vidusskola","67.44"
"","Latv. val.","Preiļu novada Vakara (maiņu) un neklātienes vidusskola","28.41"
"","Matem.","Preiļu novada Vakara (maiņu) un neklātienes vidusskola","22.36"
"","Angļu v.","Priekules vidusskola","49.84"
"","Bio.","Priekules vidusskola","62.67"
"","Krievu v.","Priekules vidusskola","55.22"
"","Ķīm.","Priekules vidusskola","46.67"
"","Latv. val.","Priekules vidusskola","55.54"
"","Vēsture","Priekules vidusskola","34.19"
"","Matem.","Priekules vidusskola","34.77"
"","Angļu v.","Priekuļu vidusskola","68.88"
"","Bio.","Priekuļu vidusskola","60.22"
"","Krievu v.","Priekuļu vidusskola","84.48"
"","Latv. val.","Priekuļu vidusskola","63.59"
"","Vēsture","Priekuļu vidusskola","75.2"
"","Matem.","Priekuļu vidusskola","30.53"
"","Latv. v. 9.kl.","Privātā pamatskola ""Maksima""","71.14"
"","Angļu v.","Privātā Rīgas Tehnolingvistiskā ģimnāzija","66.28"
"","Bio.","Privātā Rīgas Tehnolingvistiskā ģimnāzija","60"
"","Latv. val.","Privātā Rīgas Tehnolingvistiskā ģimnāzija","36.84"
"","Matem.","Privātā Rīgas Tehnolingvistiskā ģimnāzija","29.22"
"","Latv. v. 9.kl.","Privātā Rīgas Tehnolingvistiskā ģimnāzija","72.5"
"","Angļu v.","Privātā vidusskola ""Klasika""","81.04"
"","Bio.","Privātā vidusskola ""Klasika""","46.33"
"","Krievu v.","Privātā vidusskola ""Klasika""","85.97"
"","Ķīm.","Privātā vidusskola ""Klasika""","68"
"","Latv. val.","Privātā vidusskola ""Klasika""","51.62"
"","Matem.","Privātā vidusskola ""Klasika""","49.55"
"","Latv. v. 9.kl.","Privātā vidusskola ""Klasika""","52.24"
"","Angļu v.","Privātā vidusskola ""Laisma""","89.68"
"","Bio.","Privātā vidusskola ""Laisma""","48.67"
"","Krievu v.","Privātā vidusskola ""Laisma""","87.13"
"","Ķīm.","Privātā vidusskola ""Laisma""","40"
"","Latv. val.","Privātā vidusskola ""Laisma""","36.2"
"","Matem.","Privātā vidusskola ""Laisma""","28.83"
"","Latv. v. 9.kl.","Privātā vidusskola ""Laisma""","69.8"
"","Angļu v.","Privātā vidusskola ""Norma""","61.75"
"","Latv. val.","Privātā vidusskola ""Norma""","42.76"
"","Matem.","Privātā vidusskola ""Norma""","46.09"
"","Latv. v. 9.kl.","Privātā vidusskola ""Norma""","59.67"
"","Angļu v.","Privātā vidusskola ""Patnis""","74.6"
"","Fiz.","Privātā vidusskola ""Patnis""","36"
"","Krievu v.","Privātā vidusskola ""Patnis""","59.38"
"","Latv. val.","Privātā vidusskola ""Patnis""","56.18"
"","Matem.","Privātā vidusskola ""Patnis""","41.09"
"","Vācu v.","Privātā vidusskola ""Patnis""","65.03"
"","Latv. v. 9.kl.","Privātā vidusskola ""RIMS""","79"
"","Angļu v.","Privātā vidusskola ""Templum""","67.98"
"","Latv. val.","Privātā vidusskola ""Templum""","31.82"
"","Matem.","Privātā vidusskola ""Templum""","31.25"
"","Angļu v.","Privātā vidusskola Ādažu Brīvā Valdorfa skola","70.54"
"","Bio.","Privātā vidusskola Ādažu Brīvā Valdorfa skola","45.33"
"","Krievu v.","Privātā vidusskola Ādažu Brīvā Valdorfa skola","91.87"
"","Latv. val.","Privātā vidusskola Ādažu Brīvā Valdorfa skola","58.78"
"","Vēsture","Privātā vidusskola Ādažu Brīvā Valdorfa skola","44.76"
"","Matem.","Privātā vidusskola Ādažu Brīvā Valdorfa skola","34.22"
"","Angļu v.","Privātskola ""Latreia""","68.59"
"","Latv. val.","Privātskola ""Latreia""","24.2"
"","Matem.","Privātskola ""Latreia""","34.06"
"","Latv. v. 9.kl.","Privātskola ""Latreia""","68.1"
"","Angļu v.","Pumpuru vidusskola","73.71"
"","Bio.","Pumpuru vidusskola","60.22"
"","Krievu v.","Pumpuru vidusskola","72.39"
"","Ķīm.","Pumpuru vidusskola","46"
"","Latv. val.","Pumpuru vidusskola","60.84"
"","Vēsture","Pumpuru vidusskola","71.57"
"","Matem.","Pumpuru vidusskola","35.58"
"","Vācu v.","Pumpuru vidusskola","72.62"
"","Angļu v.","Puškina licejs","58.29"
"","Bio.","Puškina licejs","45.83"
"","Fiz.","Puškina licejs","41.2"
"","Ķīm.","Puškina licejs","46.67"
"","Latv. val.","Puškina licejs","41.04"
"","Matem.","Puškina licejs","45.57"
"","Latv. v. 9.kl.","Puškina licejs","63.66"
"","Latv. v. 9.kl.","Randenes pamatskola","51.11"
"","Angļu v.","Raunas vidusskola","55.97"
"","Bio.","Raunas vidusskola","28.67"
"","Krievu v.","Raunas vidusskola","59.2"
"","Latv. val.","Raunas vidusskola","48.52"
"","Vēsture","Raunas vidusskola","36.29"
"","Matem.","Raunas vidusskola","22.5"
"","Angļu v.","Rekavas vidusskola","43.34"
"","Bio.","Rekavas vidusskola","57.67"
"","Fiz.","Rekavas vidusskola","36.67"
"","Krievu v.","Rekavas vidusskola","53.2"
"","Latv. val.","Rekavas vidusskola","47.12"
"","Matem.","Rekavas vidusskola","37.79"
"","Angļu v.","Rēzeknes 2. vidusskola","56.21"
"","Bio.","Rēzeknes 2. vidusskola","76.67"
"","Fiz.","Rēzeknes 2. vidusskola","26.67"
"","Ķīm.","Rēzeknes 2. vidusskola","61"
"","Latv. val.","Rēzeknes 2. vidusskola","47.64"
"","Matem.","Rēzeknes 2. vidusskola","33.45"
"","Latv. v. 9.kl.","Rēzeknes 2. vidusskola","61.72"
"","Angļu v.","Rēzeknes 3. vidusskola","43.44"
"","Fiz.","Rēzeknes 3. vidusskola","78"
"","Ķīm.","Rēzeknes 3. vidusskola","71.33"
"","Latv. val.","Rēzeknes 3. vidusskola","41.93"
"","Matem.","Rēzeknes 3. vidusskola","42.08"
"","Latv. v. 9.kl.","Rēzeknes 3. vidusskola","59.59"
"","Angļu v.","Rēzeknes 4. vidusskola","35.36"
"","Krievu v.","Rēzeknes 4. vidusskola","68.51"
"","Latv. val.","Rēzeknes 4. vidusskola","32.55"
"","Matem.","Rēzeknes 4. vidusskola","28.09"
"","Latv. v. 9.kl.","Rēzeknes 4. vidusskola","54.04"
"","Angļu v.","Rēzeknes 5. vidusskola","75.41"
"","Bio.","Rēzeknes 5. vidusskola","80"
"","Fiz.","Rēzeknes 5. vidusskola","62.83"
"","Krievu v.","Rēzeknes 5. vidusskola","77.84"
"","Ķīm.","Rēzeknes 5. vidusskola","98.67"
"","Latv. val.","Rēzeknes 5. vidusskola","74.51"
"","Matem.","Rēzeknes 5. vidusskola","49.74"
"","Angļu v.","Rēzeknes 6. vidusskola","60.2"
"","Bio.","Rēzeknes 6. vidusskola","32.33"
"","Ķīm.","Rēzeknes 6. vidusskola","59.67"
"","Latv. val.","Rēzeknes 6. vidusskola","48.12"
"","Vēsture","Rēzeknes 6. vidusskola","48.79"
"","Matem.","Rēzeknes 6. vidusskola","63.77"
"","Latv. v. 9.kl.","Rēzeknes 6. vidusskola","71.6"
"","Angļu v.","Rēzeknes Katoļu vidusskola","61.57"
"","Latv. val.","Rēzeknes Katoļu vidusskola","63.89"
"","Vēsture","Rēzeknes Katoļu vidusskola","83.47"
"","Matem.","Rēzeknes Katoļu vidusskola","33.4"
"","Angļu v.","Rēzeknes Valsts 1. ģimnāzija","69.66"
"","Bio.","Rēzeknes Valsts 1. ģimnāzija","69.33"
"","Fiz.","Rēzeknes Valsts 1. ģimnāzija","49.73"
"","Krievu v.","Rēzeknes Valsts 1. ģimnāzija","80"
"","Ķīm.","Rēzeknes Valsts 1. ģimnāzija","89.33"
"","Latv. val.","Rēzeknes Valsts 1. ģimnāzija","69.56"
"","Vēsture","Rēzeknes Valsts 1. ģimnāzija","78.63"
"","Matem.","Rēzeknes Valsts 1. ģimnāzija","53.01"
"","Angļu v.","Rēzeknes valsts poļu ģimnāzija","67.35"
"","Bio.","Rēzeknes valsts poļu ģimnāzija","62.83"
"","Krievu v.","Rēzeknes valsts poļu ģimnāzija","83.84"
"","Ķīm.","Rēzeknes valsts poļu ģimnāzija","72.67"
"","Latv. val.","Rēzeknes valsts poļu ģimnāzija","69.55"
"","Vēsture","Rēzeknes valsts poļu ģimnāzija","80.11"
"","Matem.","Rēzeknes valsts poļu ģimnāzija","64.32"
"","Angļu v.","Riebiņu vidusskola","52.15"
"","Bio.","Riebiņu vidusskola","54.67"
"","Krievu v.","Riebiņu vidusskola","75.02"
"","Latv. val.","Riebiņu vidusskola","46.65"
"","Vēsture","Riebiņu vidusskola","71.17"
"","Matem.","Riebiņu vidusskola","40.33"
"","Angļu v.","Rīgas 1. Privātā tālmācības vidusskola","50.45"
"","Bio.","Rīgas 1. Privātā tālmācības vidusskola","20"
"","Krievu v.","Rīgas 1. Privātā tālmācības vidusskola","56.77"
"","Latv. val.","Rīgas 1. Privātā tālmācības vidusskola","38.37"
"","Vēsture","Rīgas 1. Privātā tālmācības vidusskola","35.08"
"","Matem.","Rīgas 1. Privātā tālmācības vidusskola","12.28"
"","Vācu v.","Rīgas 1. Privātā tālmācības vidusskola","52"
"","Angļu v.","Rīgas 1. Tālmācības vidusskola","60.52"
"","Bio.","Rīgas 1. Tālmācības vidusskola","33.13"
"","Fiz.","Rīgas 1. Tālmācības vidusskola","24.44"
"","Krievu v.","Rīgas 1. Tālmācības vidusskola","67.09"
"","Latv. val.","Rīgas 1. Tālmācības vidusskola","46.74"
"","Vēsture","Rīgas 1. Tālmācības vidusskola","43.7"
"","Matem.","Rīgas 1. Tālmācības vidusskola","16.01"
"","Vācu v.","Rīgas 1. Tālmācības vidusskola","82.7"
"","Angļu v.","Rīgas 1. vidusskola","52.23"
"","Bio.","Rīgas 1. vidusskola","56"
"","Fiz.","Rīgas 1. vidusskola","42.33"
"","Krievu v.","Rīgas 1. vidusskola","75.3"
"","Latv. val.","Rīgas 1. vidusskola","37.48"
"","Vēsture","Rīgas 1. vidusskola","43.09"
"","Matem.","Rīgas 1. vidusskola","17.77"
"","Vācu v.","Rīgas 1. vidusskola","55.37"
"","Latv. v. 9.kl.","Rīgas 1. vidusskola","61.53"
"","Angļu v.","Rīgas 10. vidusskola","73.34"
"","Bio.","Rīgas 10. vidusskola","65.08"
"","Fiz.","Rīgas 10. vidusskola","47.07"
"","Ķīm.","Rīgas 10. vidusskola","67.5"
"","Latv. val.","Rīgas 10. vidusskola","54.15"
"","Matem.","Rīgas 10. vidusskola","51.99"
"","Vācu v.","Rīgas 10. vidusskola","85.92"
"","Latv. v. 9.kl.","Rīgas 10. vidusskola","77.78"
"","Angļu v.","Rīgas 13. vidusskola","65.42"
"","Bio.","Rīgas 13. vidusskola","60.5"
"","Fiz.","Rīgas 13. vidusskola","47.44"
"","Ķīm.","Rīgas 13. vidusskola","75.67"
"","Latv. val.","Rīgas 13. vidusskola","49.79"
"","Matem.","Rīgas 13. vidusskola","55.7"
"","Latv. v. 9.kl.","Rīgas 13. vidusskola","70.11"
"","Angļu v.","Rīgas 14. vakara (maiņu) vidusskola","51.57"
"","Bio.","Rīgas 14. vakara (maiņu) vidusskola","50.67"
"","Fiz.","Rīgas 14. vakara (maiņu) vidusskola","19.33"
"","Krievu v.","Rīgas 14. vakara (maiņu) vidusskola","70.76"
"","Latv. val.","Rīgas 14. vakara (maiņu) vidusskola","34.91"
"","Vēsture","Rīgas 14. vakara (maiņu) vidusskola","32.72"
"","Matem.","Rīgas 14. vakara (maiņu) vidusskola","13.17"
"","Angļu v.","Rīgas 15. vidusskola","43.23"
"","Bio.","Rīgas 15. vidusskola","47.33"
"","Fiz.","Rīgas 15. vidusskola","32.33"
"","Ķīm.","Rīgas 15. vidusskola","61.33"
"","Latv. val.","Rīgas 15. vidusskola","35.62"
"","Matem.","Rīgas 15. vidusskola","28.49"
"","Latv. v. 9.kl.","Rīgas 15. vidusskola","62.01"
"","Angļu v.","Rīgas 18. vakara (maiņu) vidusskola","41.4"
"","Krievu v.","Rīgas 18. vakara (maiņu) vidusskola","67.84"
"","Latv. val.","Rīgas 18. vakara (maiņu) vidusskola","31.82"
"","Vēsture","Rīgas 18. vakara (maiņu) vidusskola","34.95"
"","Matem.","Rīgas 18. vakara (maiņu) vidusskola","13.87"
"","Latv. v. 9.kl.","Rīgas 18. vakara (maiņu) vidusskola","47.5"
"","Angļu v.","Rīgas 21. vidusskola","57.35"
"","Bio.","Rīgas 21. vidusskola","58.44"
"","Fiz.","Rīgas 21. vidusskola","23.67"
"","Ķīm.","Rīgas 21. vidusskola","50"
"","Latv. val.","Rīgas 21. vidusskola","32.77"
"","Matem.","Rīgas 21. vidusskola","30.65"
"","Latv. v. 9.kl.","Rīgas 21. vidusskola","64.39"
"","Angļu v.","Rīgas 22. vidusskola","71.91"
"","Bio.","Rīgas 22. vidusskola","75"
"","Fiz.","Rīgas 22. vidusskola","31.33"
"","Ķīm.","Rīgas 22. vidusskola","49.67"
"","Latv. val.","Rīgas 22. vidusskola","45.86"
"","Vēsture","Rīgas 22. vidusskola","72.78"
"","Matem.","Rīgas 22. vidusskola","54.93"
"","Latv. v. 9.kl.","Rīgas 22. vidusskola","67.47"
"","Angļu v.","Rīgas 25. vidusskola","76.93"
"","Bio.","Rīgas 25. vidusskola","53.67"
"","Fiz.","Rīgas 25. vidusskola","45.11"
"","Krievu v.","Rīgas 25. vidusskola","74.08"
"","Latv. val.","Rīgas 25. vidusskola","58.96"
"","Vēsture","Rīgas 25. vidusskola","50.56"
"","Matem.","Rīgas 25. vidusskola","39.52"
"","Vācu v.","Rīgas 25. vidusskola","89.25"
"","Angļu v.","Rīgas 28. vidusskola","58.87"
"","Bio.","Rīgas 28. vidusskola","57.33"
"","Krievu v.","Rīgas 28. vidusskola","70.52"
"","Latv. val.","Rīgas 28. vidusskola","55.48"
"","Matem.","Rīgas 28. vidusskola","20"
"","Angļu v.","Rīgas 29. vidusskola","32.83"
"","Latv. val.","Rīgas 29. vidusskola","21.31"
"","Matem.","Rīgas 29. vidusskola","14.6"
"","Latv. v. 9.kl.","Rīgas 29. vidusskola","57.9"
"","Angļu v.","Rīgas 31. vidusskola","78.39"
"","Fiz.","Rīgas 31. vidusskola","46.44"
"","Krievu v.","Rīgas 31. vidusskola","76.09"
"","Latv. val.","Rīgas 31. vidusskola","63.84"
"","Vēsture","Rīgas 31. vidusskola","45.16"
"","Matem.","Rīgas 31. vidusskola","39.78"
"","Angļu v.","Rīgas 33. vidusskola","69.39"
"","Latv. val.","Rīgas 33. vidusskola","46"
"","Matem.","Rīgas 33. vidusskola","38.62"
"","Latv. v. 9.kl.","Rīgas 33. vidusskola","69.79"
"","Angļu v.","Rīgas 34. vidusskola","75.9"
"","Bio.","Rīgas 34. vidusskola","65.24"
"","Fiz.","Rīgas 34. vidusskola","56"
"","Ķīm.","Rīgas 34. vidusskola","60.95"
"","Latv. val.","Rīgas 34. vidusskola","59.76"
"","Vēsture","Rīgas 34. vidusskola","72.98"
"","Matem.","Rīgas 34. vidusskola","58.72"
"","Latv. v. 9.kl.","Rīgas 34. vidusskola","71.9"
"","Latv. v. 9.kl.","Rīgas 37. vidusskola","53.84"
"","Latv. v. 9.kl.","Rīgas 4. speciālā internātpamatskola","30.73"
"","Angļu v.","Rīgas 40. vidusskola","79.78"
"","Bio.","Rīgas 40. vidusskola","64.5"
"","Fiz.","Rīgas 40. vidusskola","51.33"
"","Ķīm.","Rīgas 40. vidusskola","60.67"
"","Latv. val.","Rīgas 40. vidusskola","51.81"
"","Vēsture","Rīgas 40. vidusskola","68.15"
"","Matem.","Rīgas 40. vidusskola","62.11"
"","Latv. v. 9.kl.","Rīgas 40. vidusskola","78.08"
"","Angļu v.","Rīgas 41. vidusskola","65.49"
"","Krievu v.","Rīgas 41. vidusskola","59.51"
"","Latv. val.","Rīgas 41. vidusskola","57.43"
"","Matem.","Rīgas 41. vidusskola","32.92"
"","Angļu v.","Rīgas 45. vidusskola","72.18"
"","Bio.","Rīgas 45. vidusskola","50"
"","Fiz.","Rīgas 45. vidusskola","25.33"
"","Krievu v.","Rīgas 45. vidusskola","57.92"
"","Ķīm.","Rīgas 45. vidusskola","26"
"","Latv. val.","Rīgas 45. vidusskola","62.64"
"","Vēsture","Rīgas 45. vidusskola","57.56"
"","Matem.","Rīgas 45. vidusskola","27.9"
"","Angļu v.","Rīgas 46. vidusskola","64.21"
"","Ķīm.","Rīgas 46. vidusskola","75"
"","Latv. val.","Rīgas 46. vidusskola","45.38"
"","Vēsture","Rīgas 46. vidusskola","85.48"
"","Matem.","Rīgas 46. vidusskola","30.54"
"","Latv. v. 9.kl.","Rīgas 46. vidusskola","57.35"
"","Angļu v.","Rīgas 47. vidusskola","63.7"
"","Bio.","Rīgas 47. vidusskola","76"
"","Fiz.","Rīgas 47. vidusskola","47.33"
"","Latv. val.","Rīgas 47. vidusskola","63.77"
"","Matem.","Rīgas 47. vidusskola","33.12"
"","Angļu v.","Rīgas 49. vidusskola","71.22"
"","Bio.","Rīgas 49. vidusskola","53.04"
"","Fiz.","Rīgas 49. vidusskola","47.33"
"","Krievu v.","Rīgas 49. vidusskola","64.71"
"","Ķīm.","Rīgas 49. vidusskola","53.6"
"","Latv. val.","Rīgas 49. vidusskola","64.88"
"","Vēsture","Rīgas 49. vidusskola","72.45"
"","Matem.","Rīgas 49. vidusskola","50.89"
"","Angļu v.","Rīgas 51. vidusskola","50.16"
"","Latv. val.","Rīgas 51. vidusskola","36.7"
"","Matem.","Rīgas 51. vidusskola","37.54"
"","Latv. v. 9.kl.","Rīgas 51. vidusskola","62.89"
"","Angļu v.","Rīgas 53. vidusskola","53.58"
"","Bio.","Rīgas 53. vidusskola","64"
"","Fiz.","Rīgas 53. vidusskola","34"
"","Ķīm.","Rīgas 53. vidusskola","73.33"
"","Latv. val.","Rīgas 53. vidusskola","38.04"
"","Vēsture","Rīgas 53. vidusskola","73.39"
"","Matem.","Rīgas 53. vidusskola","28.66"
"","Latv. v. 9.kl.","Rīgas 53. vidusskola","69.71"
"","Angļu v.","Rīgas 54. vidusskola","59.58"
"","Ķīm.","Rīgas 54. vidusskola","45.33"
"","Latv. val.","Rīgas 54. vidusskola","44.59"
"","Matem.","Rīgas 54. vidusskola","31.99"
"","Latv. v. 9.kl.","Rīgas 54. vidusskola","61.4"
"","Angļu v.","Rīgas 6. vidusskola","71.03"
"","Bio.","Rīgas 6. vidusskola","57"
"","Fiz.","Rīgas 6. vidusskola","34"
"","Krievu v.","Rīgas 6. vidusskola","78.51"
"","Ķīm.","Rīgas 6. vidusskola","56.67"
"","Latv. val.","Rīgas 6. vidusskola","65.43"
"","Vēsture","Rīgas 6. vidusskola","61.69"
"","Matem.","Rīgas 6. vidusskola","38.03"
"","Angļu v.","Rīgas 60. vidusskola","55.19"
"","Bio.","Rīgas 60. vidusskola","51.33"
"","Ķīm.","Rīgas 60. vidusskola","50.67"
"","Latv. val.","Rīgas 60. vidusskola","38.92"
"","Vēsture","Rīgas 60. vidusskola","74.6"
"","Matem.","Rīgas 60. vidusskola","34.73"
"","Latv. v. 9.kl.","Rīgas 60. vidusskola","60.14"
"","Angļu v.","Rīgas 61. vidusskola","53.97"
"","Latv. val.","Rīgas 61. vidusskola","32.67"
"","Matem.","Rīgas 61. vidusskola","24.02"
"","Latv. v. 9.kl.","Rīgas 61. vidusskola","67.61"
"","Angļu v.","Rīgas 63. vidusskola","59.33"
"","Bio.","Rīgas 63. vidusskola","56.89"
"","Fiz.","Rīgas 63. vidusskola","47"
"","Ķīm.","Rīgas 63. vidusskola","19.33"
"","Latv. val.","Rīgas 63. vidusskola","35.01"
"","Vēsture","Rīgas 63. vidusskola","53.83"
"","Matem.","Rīgas 63. vidusskola","36.13"
"","Latv. v. 9.kl.","Rīgas 63. vidusskola","59.87"
"","Angļu v.","Rīgas 64. vidusskola","81.29"
"","Bio.","Rīgas 64. vidusskola","67.61"
"","Fiz.","Rīgas 64. vidusskola","54.58"
"","Krievu v.","Rīgas 64. vidusskola","76.01"
